K11633	yxdK; two-component system, OmpR family, sensor histidine kinase YxdK [EC:2.7.13.3]
K11634	yxdJ; two-component system, OmpR family, response regulator YxdJ
K11635	yxdL; putative ABC transport system ATP-binding protein
K11636	yxdM; putative ABC transport system permease protein
K11637	citS; two-component system, CitB family, sensor histidine kinase CitS [EC:2.7.13.3]
K11638	K11638, citT; two-component system, CitB family, response regulator CitT
K11639	citM; Mg2+/citrate complex secondary transporter
K11640	natK; two-component system, LytTR family, sensor histidine kinase NatK [EC:2.7.13.3]
K11641	natR; two-component system, LytTR family, response regulator NatR
K11642	CHD3, MI2A; chromodomain-helicase-DNA-binding protein 3 [EC:3.6.4.12]
K11643	CHD4, MI2B; chromodomain-helicase-DNA-binding protein 4 [EC:3.6.4.12]
K11644	SIN3A; paired amphipathic helix protein Sin3a
K11645	fbaB; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
K11646	K11646; 3-dehydroquinate synthase II [EC:1.4.1.24]
K11647	SMARCA2_4; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2/4 [EC:3.6.4.-]
K11648	SMARCB1, SNF5, INI1; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1
K11649	SMARCC; SWI/SNF related-matrix-associated actin-dependent regulator of chromatin subfamily C
K11650	SMARCD; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D
K11651	SMARCE1; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E, member 1
K11652	ACTL6B; actin-like protein 6B
K11653	ARID1; AT-rich interactive domain-containing protein 1
K11654	SMARCA5, SNF2H, ISWI; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 [EC:3.6.4.-]
K11655	BAZ1A, ACF1; bromodomain adjacent to zinc finger domain protein 1A
K11656	CHRAC1, CHRAC15; chromatin accessibility complex protein 1
K11657	RSF1; remodeling and spacing factor 1
K11660	MTA; metastasis-associated protein MTA
K11661	SRCAP; helicase SRCAP [EC:3.6.4.-]
K11662	ACTR6, ARP6; actin-related protein 6
K11663	ZNHIT1, VPS71; zinc finger HIT domain-containing protein 1
K11664	VPS72, TCFL1, YL1; vacuolar protein sorting-associated protein 72
K11665	INO80, INOC1; DNA helicase INO80 [EC:3.6.4.12]
K11666	INO80B, ZNHIT4, PAPA1; INO80 complex subunit B
K11667	INO80C, IES6; INO80 complex subunit C
K11669	INO80E; INO80 complex subunit E
K11671	NFRKB, INO80G; nuclear factor related to kappa-B-binding protein
K11672	ACTR5, ARP5, INO80M; actin-related protein 5
K11673	ACTR8, ARP8, INO80N; actin-related protein 8
K11674	MCRS1, INO80Q; microspherule protein 1
K11675	IES1; Ino eighty subunit 1
K11676	IES2; Ino eighty subunit 2
K11681	SWR1; helicase SWR1 [EC:3.6.4.12]
K11682	SWC3; SWR1-complex protein 3
K11684	BDF1; bromodomain-containing factor 1
K11685	stpA; DNA-binding protein StpA
K11686	racA; chromosome-anchoring protein RacA
K11687	ADPRHL2; poly(ADP-ribose) glycohydrolase ARH3 [EC:3.2.1.143]
K11688	dctP; C4-dicarboxylate-binding protein DctP
K11689	dctQ; C4-dicarboxylate transporter, DctQ subunit
K11690	dctM; C4-dicarboxylate transporter, DctM subunit
K11691	K11691, dctS; two-component system, CitB family, sensor histidine kinase DctS [EC:2.7.13.3]
K11692	K11692, dctR; two-component system, CitB family, response regulator DctR
K11693	femX, fmhB; peptidoglycan pentaglycine glycine transferase (the first glycine) [EC:2.3.2.16]
K11694	femA; peptidoglycan pentaglycine glycine transferase (the second and third glycine) [EC:2.3.2.17]
K11695	femB; peptidoglycan pentaglycine glycine transferase (the fourth and fifth glycine) [EC:2.3.2.18]
K11699	RDR, RDRP; RNA-dependent RNA polymerase [EC:2.7.7.48]
K11703	GLT25D; collagen beta-1,O-galactosyltransferase [EC:2.4.1.50]
K11704	mtsA; iron/zinc/manganese/copper transport system substrate-binding protein
K11705	mtsC; iron/zinc/manganese/copper transport system permease protein
K11706	mtsB; iron/zinc/manganese/copper transport system ATP-binding protein
K11707	troA, mntA, znuA; manganese/zinc/iron transport system substrate-binding protein
K11708	troC, mntC, znuB; manganese/zinc/iron transport system permease protein
K11709	troD, mntD, znuB; manganese/zinc/iron transport system permease protein
K11710	troB, mntB, znuC; manganese/zinc/iron transport system ATP- binding protein
K11711	dctS; two-component system, LuxR family, sensor histidine kinase DctS [EC:2.7.13.3]
K11712	dctR; two-component system, LuxR family, response regulator DctR
K11713	PGTB1; geranylgeranyl transferase type-1 subunit beta [EC:2.5.1.59]
K11714	RGXT; rhamnogalacturonan II specific xylosyltransferase [EC:2.4.2.-]
K11716	CDK5R1; cyclin-dependent kinase 5 activator 1
K11717	sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]
K11718	HUGT; UDP-glucose:glycoprotein glucosyltransferase [EC:2.4.1.-]
K11719	lptC; lipopolysaccharide export system protein LptC
K11720	lptG; lipopolysaccharide export system permease protein
K11721	BRD3; bromodomain-containing protein 3
K11722	BRD4; bromodomain-containing protein 4
K11723	BRD7; bromodomain-containing protein 7
K11724	BRDT; bromodomain testis-specific protein
K11725	LHPP; phospholysine phosphohistidine inorganic pyrophosphate phosphatase [EC:3.6.1.1 3.1.3.-]
K11726	NURF38; nucleosome-remodeling factor 38 kDa subunit [EC:3.6.1.1]
K11727	SMARCA1, SNF2L; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1 [EC:3.6.4.-]
K11728	BPTF, E(bx); nucleosome-remodeling factor subunit BPTF
K11729	ACAD10; acyl-CoA dehydrogenase family member 10
K11730	ACAD11; acyl-CoA dehydrogenase family member 11
K11731	atuD; citronellyl-CoA dehydrogenase [EC:1.3.99.-]
K11732	pheP; phenylalanine-specific permease
K11733	lysP; lysine-specific permease
K11734	aroP; aromatic amino acid transport protein AroP
K11735	gabP; GABA permease
K11736	proY; proline-specific permease ProY
K11737	cycA; D-serine/D-alanine/glycine transporter
K11738	ansP; L-asparagine permease
K11739	nfrA; bacteriophage N4 adsorption protein A
K11740	nfrB; bacteriophage N4 adsorption protein B
K11741	sugE; quaternary ammonium compound-resistance protein SugE
K11742	mdtI; spermidine export protein MdtI
K11743	mdtJ; spermidine export protein MdtJ
K11744	tqsA; AI-2 transport protein TqsA
K11745	kefC; glutathione-regulated potassium-efflux system ancillary protein KefC
K11746	kefF; glutathione-regulated potassium-efflux system ancillary protein KefF
K11747	kefB; glutathione-regulated potassium-efflux system protein KefB
K11748	kefG; glutathione-regulated potassium-efflux system ancillary protein KefG
K11749	rseP; regulator of sigma E protease [EC:3.4.24.-]
K11750	frsA; esterase FrsA [EC:3.1.-.-]
K11751	ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]
K11752	ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]
K11753	ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]
K11754	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
K11757	PBRM1, PB1; protein polybromo-1
K11765	ARID2; AT-rich interactive domain-containing protein 2
K11771	SWI1, ADR6; SWI/SNF chromatin-remodeling complex subunit SWI1
K11777	K11777; HAD superfamily phosphatase
K11778	DHDDS, RER2, SRT1; ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]
K11779	fbiC; FO synthase [EC:2.5.1.77]
K11780	cofG; FO synthase subunit 1 [EC:2.5.1.77]
K11781	cofH; FO synthase subunit 2 [EC:2.5.1.77]
K11782	mqnA; chorismate dehydratase [EC:4.2.1.151]
K11783	mqnB; futalosine hydrolase [EC:3.2.2.26]
K11784	mqnC; cyclic dehypoxanthinyl futalosine synthase [EC:1.21.98.1]
K11785	mqnD; 1,4-dihydroxy-6-naphthoate synthase [EC:1.14.-.-]
K11786	STH1_SNF2; ATP-dependent helicase STH1/SNF2 [EC:3.6.4.-]
K11787	GART; phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 2.1.2.2 6.3.3.1]
K11788	ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1]
K11789	VPRBP, DCAF1; HIV-1 Vpr-binding protein
K11790	DTL, CDT2, DCAF2; denticleless
K11791	DCAF15; DDB1- and CUL4-associated factor 15
K11792	DDA1; DET1- and DDB1-associated protein 1
K11793	CRBN; cereblon
K11795	IQWD1, NRIP, ARCAP; nuclear receptor interaction protein
K11796	TRPC4AP; Trpc4-associated protein
K11797	PHIP, WDR11; PH-interacting protein
K11798	BRWD1_3; bromodomain and WD repeat domain containing protein 1/3
K11799	WDR21A; WD repeat-containing protein 21A
K11800	WDR22, BCRP2; WD repeat-containing protein 22
K11801	WDR23; WD repeat-containing protein 23
K11802	WDR32; WD repeat-containing protein 32
K11803	WDR40A; WD repeat-containing protein 40A
K11804	WDR42A; WD repeat-containing protein 42A
K11805	WDR68, HAN11; WD repeat-containing protein 68
K11806	WDSOF1; WD repeat and SOF domain-containing protein 1
K11807	WDTC1; WD and tetratricopeptide repeats protein 1
K11808	ADE2; phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21]
K11811	arsH; arsenical resistance protein ArsH
K11814	ebrA; multidrug resistance protein EbrA
K11815	ebrB; multidrug resistance protein EbrB
K11816	YUCCA; indole-3-pyruvate monooxygenase [EC:1.14.13.168]
K11817	AAO1_2; indole-3-acetaldehyde oxidase [EC:1.2.3.7]
K11820	UGT74B1; N-hydroxythioamide S-beta-glucosyltransferase [EC:2.4.1.195]
K11822	SULT2A1; bile-salt sulfotransferase [EC:2.8.2.14]
K11824	AP2A; AP-2 complex subunit alpha
K11826	AP2M1; AP-2 complex subunit mu-1
K11827	AP2S1; AP-2 complex subunit sigma-1
K11830	TFAM, MTTFA; transcription factor A, mitochondrial
K11831	NRF1; nuclear respiratory factor 1
K11832	USP1; ubiquitin carboxyl-terminal hydrolase 1 [EC:3.4.19.12]
K11833	USP2; ubiquitin carboxyl-terminal hydrolase 2 [EC:3.4.19.12]
K11835	USP4_11, UBP12; ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]
K11836	USP5_13, UBP14; ubiquitin carboxyl-terminal hydrolase 5/13 [EC:3.4.19.12]
K11837	USP6_32; ubiquitin carboxyl-terminal hydrolase 6/32 [EC:3.4.19.12]
K11838	USP7, UBP15; ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
K11839	USP8, UBP5; ubiquitin carboxyl-terminal hydrolase 8 [EC:3.4.19.12]
K11840	USP9_24; ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.4.19.12]
K11841	USP10, UBP3; ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]
K11842	USP12_46; ubiquitin carboxyl-terminal hydrolase 12/46 [EC:3.4.19.12]
K11843	USP14, UBP6; ubiquitin carboxyl-terminal hydrolase 14 [EC:3.4.19.12]
K11844	USP16_45; ubiquitin carboxyl-terminal hydrolase 16/45 [EC:3.4.19.12]
K11848	USP20_33; ubiquitin carboxyl-terminal hydrolase 20/33 [EC:3.4.19.12]
K11850	USP26_29_37; ubiquitin carboxyl-terminal hydrolase 26/29/37 [EC:3.4.19.12]
K11851	USP30; ubiquitin carboxyl-terminal hydrolase 30 [EC:3.4.19.12]
K11852	USP31; ubiquitin carboxyl-terminal hydrolase 31 [EC:3.4.19.12]
K11853	USP34; ubiquitin carboxyl-terminal hydrolase 34 [EC:3.4.19.12]
K11854	USP35_38; ubiquitin carboxyl-terminal hydrolase 35/38 [EC:3.4.19.12]
K11855	USP36_42; ubiquitin carboxyl-terminal hydrolase 36/42 [EC:3.4.19.12]
K11857	USP47; ubiquitin carboxyl-terminal hydrolase 47 [EC:3.4.19.12]
K11858	USP48; ubiquitin carboxyl-terminal hydrolase 48 [EC:3.4.19.12]
K11860	OTUD7A_B; OTU domain-containing protein 7 [EC:3.4.19.12]
K11862	ZRANB1, TRABID; ubiquitin thioesterase ZRANB1 [EC:3.4.19.12]
K11863	ATXN3, MJD; Ataxin-3 [EC:3.4.22.-]
K11864	BRCC3, BRCC36; BRCA1/BRCA2-containing complex subunit 3 [EC:3.4.19.-]
K11865	MYSM1; protein MYSM1
K11866	STAMBP, AMSH; STAM-binding protein [EC:3.4.19.12]
K11870	UBP1; ubiquitin carboxyl-terminal hydrolase 1 [EC:3.4.19.12]
K11873	UBP10; ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]
K11874	UBP16; ubiquitin carboxyl-terminal hydrolase 16 [EC:3.4.19.12]
K11876	PSMG2, PAC2; proteasome assembly chaperone 2
K11877	PSMG3, PAC3; proteasome assembly chaperone 3
K11878	PSMG4, PAC4; proteasome assembly chaperone 4
K11883	NOB1; RNA-binding protein NOB1
K11884	PNO1, DIM2; RNA-binding protein PNO1
K11885	DDI1; DNA damage-inducible protein 1
K11886	ECM29; proteasome component ECM29
K11887	PAAF1, RPN14; proteasomal ATPase-associated factor 1
K11889	impN; type VI secretion system protein ImpN [EC:2.7.11.1]
K11890	impM; type VI secretion system protein ImpM
K11891	impL, vasK, icmF; type VI secretion system protein ImpL
K11892	impK, ompA, vasF, dotU; type VI secretion system protein ImpK
K11893	impJ, vasE; type VI secretion system protein ImpJ
K11894	impI, vasC; type VI secretion system protein ImpI
K11895	impH, vasB; type VI secretion system protein ImpH
K11896	impG, vasA; type VI secretion system protein ImpG
K11897	impF; type VI secretion system protein ImpF
K11898	impE; type VI secretion system protein ImpE
K11899	impD; type VI secretion system protein ImpD
K11900	impC; type VI secretion system protein ImpC
K11901	impB; type VI secretion system protein ImpB
K11902	impA; type VI secretion system protein ImpA
K11903	hcp; type VI secretion system secreted protein Hcp
K11904	vgrG; type VI secretion system secreted protein VgrG
K11905	K11905; type VI secretion system protein
K11906	vasD, lip; type VI secretion system protein VasD
K11907	vasG, clpV; type VI secretion system protein VasG
K11908	vasH; sigma-54 dependent transcriptional regulator
K11909	vasI; type VI secretion system protein VasI
K11910	vasJ; type VI secretion system protein VasJ
K11911	vasL; type VI secretion system protein VasL
K11912	ppkA; serine/threonine-protein kinase PpkA [EC:2.7.11.1]
K11913	fha1; type VI secretion system protein
K11914	sfa2; sigma-54 dependent transcriptional regulator
K11915	stp1, pppA; serine/threonine protein phosphatase Stp1 [EC:3.1.3.16]
K11916	stk1; serine/threonine-protein kinase Stk1 [EC:2.7.11.-]
K11917	sfa3; sigma-54 dependent transcriptional regulator
K11918	lip3; type VI secretion system protein
K11919	hsiF3; type VI secretion system lysozyme-related protein
K11920	envY; AraC family transcriptional regulator
K11921	cynR; LysR family transcriptional regulator, cyn operon transcriptional activator
K11922	mngR, farR; GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor
K11923	cueR; MerR family transcriptional regulator, copper efflux regulator
K11924	mntR; DtxR family transcriptional regulator, manganese transport regulator
K11925	sgrR; SgrR family transcriptional regulator
K11926	crl; sigma factor-binding protein Crl
K11927	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]
K11928	putP; sodium/proline symporter
K11929	phoE; outer membrane pore protein E
K11930	torT; periplasmic protein TorT
K11931	pgaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]
K11932	uspG; universal stress protein G
K11933	hcr; NADH oxidoreductase Hcr [EC:1.-.-.-]
K11934	ompX; outer membrane protein X
K11935	pgaA; biofilm PGA synthesis protein PgaA
K11936	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
K11937	pgaD; biofilm PGA synthesis protein PgaD
K11938	cof; HMP-PP phosphatase [EC:3.6.1.-]
K11939	rhtA; inner membrane transporter RhtA
K11940	hspQ; heat shock protein HspQ
K11941	mdoC; glucans biosynthesis protein C [EC:2.1.-.-]
K11942	icmF; isobutyryl-CoA mutase [EC:5.4.99.13]
K11943	nidA; PAH dioxygenase large subunit [EC:1.13.11.-]
K11944	nidB; PAH dioxygenase small subunit [EC:1.13.11.-]
K11945	phdF; extradiol dioxygenase [EC:1.13.11.-]
K11946	phdG; hydratase-aldolase [EC:4.1.2.-]
K11947	nidD; aldehyde dehydrogenase [EC:1.2.1.-]
K11948	phdI; 1-hydroxy-2-naphthoate dioxygenase [EC:1.13.11.38]
K11949	phdJ; 4-(2-carboxyphenyl)-2-oxobut-3-enoate aldolase [EC:4.1.2.34]
K11950	cmpA; bicarbonate transport system substrate-binding protein
K11951	cmpB; bicarbonate transport system permease protein
K11952	cmpC; bicarbonate transport system ATP-binding protein [EC:3.6.3.-]
K11953	cmpD; bicarbonate transport system ATP-binding protein [EC:3.6.3.-]
K11954	K11954, natB; neutral amino acid transport system substrate-binding protein
K11955	natC; neutral amino acid transport system permease protein
K11956	natD; neutral amino acid transport system permease protein
K11957	K11957, natA; neutral amino acid transport system ATP-binding protein
K11958	natE; neutral amino acid transport system ATP-binding protein
K11959	urtA; urea transport system substrate-binding protein
K11960	urtB; urea transport system permease protein
K11961	urtC; urea transport system permease protein
K11962	urtD; urea transport system ATP-binding protein
K11963	urtE; urea transport system ATP-binding protein
K11964	PELI; pellino [EC:2.3.2.27]
K11967	ANKIB1; ankyrin repeat and IBR domain-containing protein 1 [EC:2.3.2.31]
K11968	ARIH1; ariadne-1 [EC:2.3.2.31]
K11969	ARIH2; ariadne-2 [EC:2.3.2.31]
K11971	RNF14, ARA54; E3 ubiquitin-protein ligase RNF14 [EC:2.3.2.31]
K11972	RNF19A; E3 ubiquitin-protein ligase RNF19A [EC:2.3.2.31]
K11974	RNF31, HOIP; E3 ubiquitin-protein ligase RNF31 [EC:2.3.2.31]
K11975	RNF144; E3 ubiquitin-protein ligase RNF144 [EC:2.3.2.31]
K11976	RNF216, TRIAD3; E3 ubiquitin-protein ligase RNF216 [EC:2.3.2.31]
K11978	UBR3; E3 ubiquitin-protein ligase UBR3 [EC:2.3.2.27]
K11979	UBR7; E3 ubiquitin-protein ligase UBR7 [EC:2.3.2.27]
K11981	RNF41, NRDP1; E3 ubiquitin-protein ligase NRDP1 [EC:2.3.2.27]
K11982	RNF115_126; E3 ubiquitin-protein ligase RNF115/126 [EC:2.3.2.27]
K11984	SART1, HAF, SNU66; U4/U6.U5 tri-snRNP-associated protein 1
K11985	TRAIP, TRIP; TRAF-interacting protein [EC:2.3.2.27]
K11986	USP3; ubiquitin carboxyl-terminal hydrolase 3 [EC:3.4.19.12]
K11987	PTGS2, COX2; prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]
K11989	IHH; indian hedgehog
K11991	tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]
K11994	DNASE1; deoxyribonuclease-1 [EC:3.1.21.1]
K11995	DNASE1L; deoxyribonuclease-1-like protein [EC:3.1.21.-]
K11996	MOCS3, UBA4; adenylyltransferase and sulfurtransferase [EC:2.7.7.80 2.8.1.11]
K11997	TRIM2_3; tripartite motif-containing protein 2/3
K12020	TRIM44; tripartite motif-containing protein 44
K12021	TRIM45; tripartite motif-containing protein 45
K12022	TRIM46; tripartite motif-containing protein 46
K12027	TRIM58; tripartite motif-containing protein 58 [EC:2.3.2.27]
K12035	TRIM71; tripartite motif-containing protein 71 [EC:2.3.2.27]
K12040	SLC9A3, NHE3; solute carrier family 9 (sodium/hydrogen exchanger), member 3
K12041	SLC9A6_7, NHE6_7; solute carrier family 9 (sodium/hydrogen exchanger), member 6/7
K12042	TNNC2; troponin C, skeletal muscle
K12043	TNNI2; troponin I, fast skeletal muscle
K12046	TNNT3; troponin T, fast skeletal muscle
K12047	MGAM; maltase-glucoamylase [EC:3.2.1.20 3.2.1.3]
K12048	comB10; ComB10 competence protein
K12049	comB9; ComB9 competence protein
K12050	comB8; ComB8 competence protein
K12051	comB7; ComB7 competence protein
K12052	comB6; ComB6 competence protein
K12053	comB4; ComB4 competence protein
K12055	K12055, parA; chromosome partitioning related protein ParA
K12056	traG; conjugal transfer mating pair stabilization protein TraG
K12057	traF; conjugal transfer pilus assembly protein TraF
K12058	traN; conjugal transfer mating pair stabilization protein TraN
K12059	trbC; conjugal transfer pilus assembly protein TrbC
K12060	traU; conjugal transfer pilus assembly protein TraU
K12061	traW; conjugal transfer pilus assembly protein TraW
K12062	trbI; conjugal transfer pilin signal peptidase TrbI
K12063	traC; conjugal transfer ATP-binding protein TraC
K12064	traV; conjugal transfer pilus assembly protein TraV
K12065	traB; conjugal transfer pilus assembly protein TraB
K12066	traK; conjugal transfer pilus assembly protein TraK
K12067	traE; conjugal transfer pilus assembly protein TraE
K12068	traL; conjugal transfer pilus assembly protein TraL
K12069	traA; conjugal transfer pilus assembly protein TraA
K12070	traI; conjugal transfer pilus assembly protein TraI
K12071	traD; conjugal transfer pilus assembly protein TraD
K12072	traH; conjugative transfer pilus assembly protein TraH
K12073	E3.1.2.28; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
K12074	TIM; timeless
K12076	DLG1; disks large protein 1
K12078	ptlA; type IV secretion system protein PtlA
K12079	ptlB; type IV secretion system protein PtlB
K12080	ptlC; type IV secretion system protein PtlC
K12081	ptlE; type IV secretion system protein PtlE
K12082	ptlG; type IV secretion system protein PtlG
K12083	ptlH; type IV secretion system protein PtlH
K12084	ptlD; type IV secretion system protein PtlD
K12085	ptlF; type IV secretion system protein PtlF
K12086	cag1; cag pathogenicity island protein 1
K12087	cag2; cag pathogenicity island protein 2
K12088	cag3; cag pathogenicity island protein 3
K12089	cag4; cag pathogenicity island protein 4
K12090	cag5; cag pathogenicity island protein 5
K12091	cag6; cag pathogenicity island protein 6
K12092	cag7; cag pathogenicity island protein 7
K12093	cag8; cag pathogenicity island protein 8
K12094	cag9; cag pathogenicity island protein 9
K12095	cag10; cag pathogenicity island protein 10
K12096	cag11; cag pathogenicity island protein 11
K12097	cag12; cag pathogenicity island protein 12
K12098	cag13; cag pathogenicity island protein 13
K12099	cag14; cag pathogenicity island protein 14
K12100	cag15; cag pathogenicity island protein 15
K12101	cag16; cag pathogenicity island protein 16
K12102	cag17; cag pathogenicity island protein 17
K12103	cag18; cag pathogenicity island protein 18
K12104	cag19; cag pathogenicity island protein 19
K12105	cag20; cag pathogenicity island protein 20
K12106	cag21; cag pathogenicity island protein 21
K12107	cag22; cag pathogenicity island protein 22
K12108	cag23; cag pathogenicity island protein 23
K12109	cag24; cag pathogenicity island protein 24
K12110	cag25; cag pathogenicity island protein 25
K12111	ebgA; evolved beta-galactosidase subunit alpha [EC:3.2.1.23]
K12112	ebgC; evolved beta-galactosidase subunit beta
K12113	ebgR; LacI family transcriptional regulator, ebg operon repressor
K12114	VRI; vrille
K12115	ZTL; clock-associated PAS protein ZTL
K12116	FKF1; flavin-binding kelch repeat F-box protein 1
K12118	CRY1; cryptochrome 1
K12119	CRY2; cryptochrome 2
K12120	PHYA; phytochrome A
K12121	PHYB; phytochrome B
K12123	PHYE; phytochrome E
K12124	GI; GIGANTEA
K12125	ELF3; protein EARLY FLOWERING 3
K12126	PIF3; phytochrome-interacting factor 3
K12127	TOC1, APRR1; pseudo-response regulator 1
K12129	PRR7; pseudo-response regulator 7
K12130	PRR5; pseudo-response regulator 5
K12131	PRR3; pseudo-response regulator 3
K12133	LHY; MYB-related transcription factor LHY
K12136	hyfA; hydrogenase-4 component A [EC:1.-.-.-]
K12137	hyfB; hydrogenase-4 component B [EC:1.-.-.-]
K12138	hyfC; hydrogenase-4 component C [EC:1.-.-.-]
K12139	hyfD; hydrogenase-4 component D [EC:1.-.-.-]
K12140	hyfE; hydrogenase-4 component E [EC:1.-.-.-]
K12141	hyfF; hydrogenase-4 component F [EC:1.-.-.-]
K12142	hyfG; hydrogenase-4 component G [EC:1.-.-.-]
K12143	hyfH; hydrogenase-4 component H
K12144	hyfI; hydrogenase-4 component I [EC:1.-.-.-]
K12145	hyfJ; hydrogenase-4 component J [EC:1.-.-.-]
K12146	hyfR; hydrogenase-4 transcriptional activator
K12147	msyB; acidic protein MsyB
K12148	bssS; biofilm regulator BssS
K12149	dinI; DNA-damage-inducible protein I
K12151	bhsA; multiple stress resistance protein BhsA
K12152	nudJ; phosphatase NudJ [EC:3.6.1.-]
K12153	CYP79A2; phenylalanine N-monooxygenase [EC:1.14.14.40]
K12158	NEDD8; ubiquitin-like protein Nedd8
K12160	SUMO, SMT3; small ubiquitin-related modifier
K12161	URM1; ubiquitin related modifier 1
K12162	UFM1; ubiquitin-fold modifier 1
K12164	UBA5, UBE1DC1; ubiquitin-like modifier-activating enzyme 5
K12165	UFC1; ufm1-conjugating enzyme 1
K12168	HECW2; E3 ubiquitin-protein ligase HECW2 [EC:2.3.2.26]
K12169	KPC1, RNF123; Kip1 ubiquitination-promoting complex protein 1 [EC:2.3.2.27]
K12171	SH3RF, POSH; E3 ubiquitin-protein ligase SH3RF [EC:2.3.2.27]
K12172	RANBP2, NUP358; E3 SUMO-protein ligase RanBP2
K12173	BRE, BRCC45; BRCA1-A complex subunit BRE
K12174	KPC2, UBAC1; Kip1 ubiquitination-promoting complex protein 2
K12175	GPS1, COPS1, CSN1; COP9 signalosome complex subunit 1
K12176	COPS2, CSN2, TRIP15; COP9 signalosome complex subunit 2
K12177	COPS3, CSN3; COP9 signalosome complex subunit 3
K12178	COPS4, CSN4; COP9 signalosome complex subunit 4
K12179	COPS6, CSN6; COP9 signalosome complex subunit 6
K12180	COPS7, CSN7; COP9 signalosome complex subunit 7
K12181	COPS8, CSN8; COP9 signalosome complex subunit 8
K12182	HGS, HRS, VPS27; hepatocyte growth factor-regulated tyrosine kinase substrate
K12183	TSG101, STP22, VPS23; ESCRT-I complex subunit TSG101
K12184	VPS28; ESCRT-I complex subunit VPS28
K12185	VPS37; ESCRT-I complex subunit VPS37
K12186	FAM125; ESCRT-I complex subunit MVB12
K12188	SNF8, EAP30; ESCRT-II complex subunit VPS22
K12189	VPS25, EAP20; ESCRT-II complex subunit VPS25
K12190	VPS36, EAP45; ESCRT-II complex subunit VPS36
K12191	CHMP2A; charged multivesicular body protein 2A
K12192	CHMP2B; charged multivesicular body protein 2B
K12193	VPS24, CHMP3; charged multivesicular body protein 3
K12194	CHMP4, SNF7, VPS32; charged multivesicular body protein 4
K12195	CHMP6, VPS20; charged multivesicular body protein 6
K12196	VPS4; vacuolar protein-sorting-associated protein 4
K12197	CHMP1, VPS46, DID2; charged multivesicular body protein 1
K12198	CHMP5, VPS60; charged multivesicular body protein 5
K12199	VTA1, LIP5; vacuolar protein sorting-associated protein VTA1
K12200	PDCD6IP, ALIX, RIM20; programmed cell death 6-interacting protein
K12202	dotA; defect in organelle trafficking protein DotA
K12203	dotB, traJ; defect in organelle trafficking protein DotB
K12204	dotC, traI; defect in organelle trafficking protein DotC
K12205	dotD, traH; defect in organelle trafficking protein DotD
K12206	icmB, dotO; intracellular multiplication protein IcmB
K12207	icmC, dotE; intracellular multiplication protein IcmC
K12208	icmD, dotP; intracellular multiplication protein IcmD
K12209	icmE, dotG; intracellular multiplication protein IcmE
K12210	icmF; intracellular multiplication protein IcmF
K12211	icmG, dotF; intracellular multiplication protein IcmG
K12212	icmJ, dotN; intracellular multiplication protein IcmJ
K12213	icmK, traN, dotH; intracellular multiplication protein IcmK
K12214	icmL, traM, dotI; intracellular multiplication protein IcmL
K12215	icmM, dotJ; intracellular multiplication protein IcmM
K12216	icmN, lphA, dotK; intracellular multiplication protein IcmN
